"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2203","g9910199_3p_at","RPL23AP32","56969","ribosomal protein L23a pseudogene 32",-0.470144567746422,6.45021735902175,-1.67859476431287,0.103013585182102,0.87657414531437,-4.73332306188047
"2204","g9910225_3p_s_at","SMCO4","56935","single-pass membrane protein with coiled-coil domains 4",-0.376337050228717,8.6054090226642,-0.900416516382841,0.374653877576939,0.976074176455818,-5.65615758880511
"2205","g9910353_3p_at","THAP10","56906","THAP domain containing 10",0.136309463111432,6.65717963262845,0.455259521794495,0.652009623626832,0.99149228507169,-5.94541111022775
"2206","g9910361_3p_at","SEMA3G","56920","semaphorin 3G",-0.0184896682981126,5.79829128280462,-0.0717239976023759,0.94326986836367,0.998445092134237,-6.04357220169021
"2207","g9910395_3p_at","LXN","56925","latexin",0.175546261049439,7.06161979529036,0.613792496024757,0.543709939320733,0.99149228507169,-5.8636024945077
"2208","g9910421_3p_s_at","PSMG2","56984","proteasome assembly chaperone 2",0.141768977680236,8.63322323183504,0.536647712472271,0.595238399408068,0.99149228507169,-5.90638590718219
"2209","g9910503_3p_at","PRDM10","56980","PR/SET domain 10",-0.138975618976274,6.57550642290761,-0.489519562272781,0.627827122508594,0.99149228507169,-5.92975168173862
"2210","g9944939_3p_a_at","EPS8L1","54869","EPS8 like 1",-0.162627989276062,4.28323245449941,-0.541272164772318,0.592084615365977,0.99149228507169,-5.90397961721874
"2211","g9945384_3p_at","GALNS","2588","galactosamine (N-acetyl)-6-sulfatase",-0.203359493791264,7.26562891589124,-0.703837279136419,0.486646141959091,0.99149228507169,-5.80660144058843
"2212","g9945385_3p_a_at","GALNT2","2590","polypeptide N-acetylgalactosaminyltransferase 2",-0.0256320656893436,7.414294803001,-0.0644928732593497,0.948980698239171,0.998445092134237,-6.04405218889427
"2213","g9951916_3p_a_at","APEH","327","acylaminoacyl-peptide hydrolase",-0.0468093914196626,6.8669083784024,-0.158409121559125,0.875134137049615,0.99264751970151,-6.03385444120636
"2214","g9951918_3p_a_at","KATNA1","11104","katanin catalytic subunit A1",0.120815963948433,6.23140499635843,0.390644794800719,0.698659457623233,0.99149228507169,-5.97189199498781
"2215","g9951924_3p_at","CA12","771","carbonic anhydrase 12",-0.594878953321856,5.9938345164138,-1.94646432014966,0.0604616413032999,0.776031491833424,-4.30691598951933
"2216","g9957753_3p_at","CLTRN","57393","collectrin, amino acid transport regulator",1.37384907486278,8.47283502884569,3.84021692209089,0.000550212019633837,0.0658754537050345,-0.208351555775153
"2217","g9961350_3p_at","F10","2159","coagulation factor X",-0.549352034291585,9.93617574482031,-2.03541843098858,0.0501968533237634,0.740681217131063,-4.1544352340921
"2218","g9961354_3p_at","F12","2161","coagulation factor XII",-0.867555504318985,7.61101855369317,-2.54238049856376,0.0160722047687113,0.467208773305488,-3.19319949708625
"2219","g9961355_3p_at","F13A1","2162","coagulation factor XIII A chain",-0.144818730663009,7.16863814310098,-0.50600704911899,0.616334797494987,0.99149228507169,-5.92181723183837
"2220","g9963772_3p_a_at","MAP1LC3B","81631","microtubule associated protein 1 light chain 3 beta",0.475241199148599,6.30743510949858,1.01608871565438,0.317240756003263,0.976074176455818,-5.55131723626339
"2221","g9963834_3p_at","SPC25","57405","SPC25 component of NDC80 kinetochore complex",-0.308032203706625,5.56256977019637,-0.762780047739765,0.451204970814342,0.989554377029959,-5.76520864910615
"2222","g9963848_3p_a_at","NGRN","51335","neugrin, neurite outgrowth associated",0.256523243402301,7.6345047657935,0.731734634353178,0.469678409692771,0.99149228507169,-5.78741062011824
"2223","g9963852_3p_at","SEMA6A","57556","semaphorin 6A",-0.497700822719003,5.88997932442568,-1.53834368660232,0.133837094364522,0.888960101806765,-4.93577110612817
"2224","g9964286_3p_at","COMMD5","28991","COMM domain containing 5",0.336209258118198,6.67558762452693,1.30308016314099,0.201885729662595,0.964181704153077,-5.24097862960473
"2225","g9966792_3p_a_at","LZTFL1","54585","leucine zipper transcription factor like 1",0.440542195338865,8.008352191191,1.47186043664955,0.150867350500064,0.920401543459674,-5.02647677995324
"2226","g9966810_3p_at","SLC17A6","57084","solute carrier family 17 member 6",0.0013970275147539,8.58618135469828,0.00443440768662306,0.996489513194451,0.99914386385785,-6.04606960344227
"2227","g9966840_3p_at","AVEN","57099","apoptosis and caspase activation inhibitor",-0.0687246371106411,8.39356662352584,-0.246064733739931,0.807210333187235,0.99149228507169,-6.01659944975424
"2228","g9966848_3p_at","TIGAR","57103","TP53 induced glycolysis regulatory phosphatase",-0.00524974959077529,7.01472876514135,-0.0175345958461668,0.986119471498178,0.998481184181504,-6.04592933972272
"2229","g9966858_3p_at","PLAAT1","57110","phospholipase A and acyltransferase 1",0.460620514933703,8.23576963240792,1.35380660892672,0.185323353473037,0.953931570742991,-5.17893038894273
"2230","g9966860_3p_at","RAB25","57111","RAB25, member RAS oncogene family",0.0363555740397485,5.81920187644486,0.132031962682646,0.895789220648398,0.994072692259059,-6.03758557009397
"2231","g9966874_3p_x_at","CAMK1D","57118","calcium/calmodulin dependent protein kinase ID",-0.064373401981944,3.50003934623736,-0.242916519128212,0.809627031342779,0.99149228507169,-6.01734823557678
"2232","g9966882_3p_a_at","PCDH9","5101","protocadherin 9",-1.18494529961921,5.52058790971608,-3.23959814954692,0.0027991766599038,0.180475120803285,-1.66239470920014
"2233","g9966902_3p_at","MAN1C1","57134","mannosidase alpha class 1C member 1",0.312303256596303,10.2129319540904,0.92755815528626,0.36061002059631,0.976074176455818,-5.63262880222019
"2234","g9966912_3p_at","ACTR3B","57180","actin related protein 3B",0.588063280776653,6.52274577496643,1.84426948231827,0.0744591411767732,0.830443374765634,-4.47553528918176
"2235","g9992877_3p_at","NCSTN","23385","nicastrin",-0.2530644422869,8.02220964249162,-0.861317230998326,0.395498847073763,0.976074176455818,-5.68888671177401
"2236","g9994168_3p_at","YIF1A","10897","Yip1 interacting factor homolog A, membrane trafficking protein",-0.0509203743578004,7.95766033222953,-0.095511236617408,0.92450692344164,0.998445092134237,-6.04163386562425
"2237","g9994186_3p_at","PDGFC","56034","platelet derived growth factor C",-1.01843308658849,4.99278850580531,-2.42781322127043,0.021018989081782,0.544406623939577,-3.4231990998725
"2238","g9994198_3p_at","BCAP29","55973","B cell receptor associated protein 29",0.00688300232711914,7.21492983695421,0.0202403469824893,0.983977858408887,0.998471479002884,-6.0458795263072
"2239","Hs.10018.1.A1_3p_at","SMIM19","114926","small integral membrane protein 19",0.029396596304279,7.4939959491699,0.0894163218567061,0.929310731273601,0.998445092134237,-6.04218303465494
"2240","Hs.10026.1.S1_3p_a_at","MRPL17","63875","mitochondrial ribosomal protein L17",0.080016133795521,7.61450082755046,0.293624712986333,0.770948761511454,0.99149228507169,-6.00412011386916
"2241","Hs.10029.1.S1_3p_at","CTSC","1075","cathepsin C",-0.343341711114981,6.48374261172065,-1.06575782166995,0.294542468755008,0.976074176455818,-5.50267048408275
"2242","Hs.100292.0.A1_3p_at","DPY19L2P2","349152","DPY19L2 pseudogene 2",0.410644301808316,6.40983369577768,1.32431980213415,0.194818077933135,0.958358032561048,-5.21525486776939
"2243","Hs.100293.2.S1_3p_a_at","OGT","8473","O-linked N-acetylglucosamine (GlcNAc) transferase",-0.229014728210259,5.81008413453992,-0.828632043196907,0.413476783618729,0.976074176455818,-5.71518471533109
"2244","Hs.100469.2.S1_3p_at","AFDN","4301","afadin, adherens junction formation factor",0.151649458072335,7.2209549186344,0.537149480791903,0.594895815179185,0.99149228507169,-5.90612579639391
"2245","Hs.100555.1.S1_3p_a_at","DDX18","8886","DEAD-box helicase 18",-0.26781716071987,6.56694751458401,-0.801347190085987,0.428866219064187,0.976074176455818,-5.73639293301267
"2246","Hs.10056.2.A1_3p_at","TBRG1","84897","transforming growth factor beta regulator 1",0.0555795624972939,6.40352327186773,0.205585848659722,0.838422263445401,0.99149228507169,-6.02549458119698
"2247","Hs.100651.1.S1_3p_at","GOSR2","9570","golgi SNAP receptor complex member 2",0.519004520024319,7.64286734996054,1.74458658645449,0.0906969529236244,0.867138738123397,-4.63300451712481
"2248","Hs.100729.0.A2_3p_at","ANKLE2","23141","ankyrin repeat and LEM domain containing 2",0.255204312033192,6.47294039877777,0.663015384089692,0.512088894200997,0.99149228507169,-5.833380762444
"2249","Hs.100861.1.S1_3p_at","ATAD1","84896","ATPase family AAA domain containing 1",0.461836992616048,8.48129799414609,1.57732120669683,0.124599281504151,0.886293899129247,-4.88100278977492
"2250","Hs.100960.0.S1_3p_at","TBC1D12","23232","TBC1 domain family member 12",0.769633886872036,6.36624138550857,2.14102419962065,0.0400232293495219,0.675113691649959,-3.96677684803864
"2251","Hs.101025.0.S1_3p_s_at","CAPRIN1","4076","cell cycle associated protein 1",0.270878619051657,7.11441074154786,0.729907041494347,0.470779406652417,0.99149228507169,-5.78868988741782
"2252","Hs.101025.4.S1_3p_a_at","BTF3","689","basic transcription factor 3",-0.132387768114761,6.94110521968035,-0.366666744722961,0.716291326505125,0.99149228507169,-5.98070023314279
"2253","Hs.101064.1.S1_3p_at","HOTAIRM1","100506311","HOXA transcript antisense RNA, myeloid-specific 1",0.0559280742173263,5.52281737536938,0.185818017914813,0.853765352316936,0.99149228507169,-6.02926068403999
"2254","Hs.10119.0.S1_3p_at","CGNL1","84952","cingulin like 1",-0.821589907432249,8.36780104656352,-2.26537943787658,0.0304243681961049,0.610143315038286,-3.73696641666333
"2255","Hs.101277.0.A1_3p_at","ERICH3","127254","glutamate rich 3",-0.316334649816061,5.64629117309605,-0.783695475787838,0.43900576045488,0.984964013298552,-5.74975086743796
"2256","Hs.101282.0.A2_3p_a_at","CERS6","253782","ceramide synthase 6",0.447251087899551,7.2195283652751,1.30249672856187,0.202082600783332,0.964206261232804,-5.24168000294134
"2257","Hs.101299.0.A3_3p_at","CUL5","8065","cullin 5",0.592197109022141,5.66887061872001,1.73754684055538,0.0919488635964311,0.869193298921903,-4.643857071648
"2258","Hs.101619.0.S1_3p_at","TMEM209","84928","transmembrane protein 209",0.0917028462830567,7.63219212063475,0.289793745551334,0.77385150672635,0.99149228507169,-6.00520635546944
"2259","Hs.101624.0.A1_3p_at","N4BP2","55728","NEDD4 binding protein 2",-0.147462623127647,5.53108424305634,-0.410326303477109,0.684312666901023,0.99149228507169,-5.96424953694244
"2260","Hs.10177.2.S1_3p_a_at","PHIP","55023","pleckstrin homology domain interacting protein",-0.100549685938359,8.20737597734375,-0.309134376073589,0.759231717261313,0.99149228507169,-5.99957755167483
"2261","Hs.101799.1.S1_3p_at","USP53","54532","ubiquitin specific peptidase 53",0.593701011844036,4.91829775776879,2.01519304110352,0.0523860675071042,0.746315958904326,-4.18956103478694
"2262","Hs.102178.1.A2_3p_a_at","STX16","8675","syntaxin 16",0.517568385374904,4.28928843751502,1.69442186430398,0.0999391158395122,0.87496611281735,-4.70955346977156
"2263","Hs.102243.0.A1_3p_x_at","PPP2CA","5515","protein phosphatase 2 catalytic subunit alpha",0.410853831676854,7.15055969356123,1.48022857405301,0.148632882943182,0.920401543459674,-5.01524971691023
"2264","Hs.102248.0.S1_3p_at","NFATC2","4773","nuclear factor of activated T cells 2",-0.368396432511796,7.39009967313783,-1.10824975675993,0.276049455791691,0.976074176455818,-5.4593468633467
"2265","Hs.10248.0.A1_3p_at","TMEM167A","153339","transmembrane protein 167A",0.507128263178302,7.44078305294268,1.61494821726934,0.116182265899294,0.876897725245304,-4.82703349979241
"2266","Hs.102652.0.S1_3p_a_at","ASH1L","55870","ASH1 like histone lysine methyltransferase",-0.309213722160808,7.95115930589017,-0.988372192356165,0.330416756371698,0.976074176455818,-5.57752096922691
"2267","Hs.102669.0.S1_3p_at","DCAF12","25853","DDB1 and CUL4 associated factor 12",0.189786334353977,6.42829599252326,0.554871051975204,0.582857305807541,0.99149228507169,-5.89678628523454
"2268","Hs.102761.0.S1_3p_at","NR3C1","2908","nuclear receptor subfamily 3 group C member 1",0.0292528012851392,5.6251828067109,0.080566944284886,0.936290272004789,0.998445092134237,-6.04291598503387
"2269","Hs.10283.1.A1_3p_at","EDIL3","10085","EGF like repeats and discoidin domains 3",0.377102400564894,6.77283910600148,0.965821629084947,0.341407085807359,0.976074176455818,-5.59833938651959
"2270","Hs.102946.0.A1_3p_at","ASXL2","55252","ASXL transcriptional regulator 2",0.30180413243945,4.2004705974152,0.96415378791097,0.342229562173768,0.976074176455818,-5.59986119408526
"2271","Hs.10299.0.S1_3p_at","SASH1","23328","SAM and SH3 domain containing 1",0.189201882705054,7.40088816642925,0.608584942170941,0.547113957376512,0.99149228507169,-5.86666697956802
"2272","Hs.103158.0.A1_3p_at","IDNK","414328","IDNK gluconokinase",-0.13713185513441,5.98157969060156,-0.446667505101772,0.658136304099198,0.99149228507169,-5.94916266099041
"2273","Hs.10323.0.S1_3p_at","SGCD","6444","sarcoglycan delta",-0.0804768066959864,4.7626173510016,-0.286489399464166,0.776357893796591,0.99149228507169,-6.00613188213126
"2274","Hs.103262.0.S1_3p_at","SMAD9","4093","SMAD family member 9",0.649627842668259,6.6590286446643,2.16114012420503,0.0383074570386019,0.664274603600348,-3.93023854367933
"2275","Hs.103296.0.S1_3p_at","MPP7","143098","membrane palmitoylated protein 7",0.494836340389902,4.57109094494703,1.53412662798621,0.13486901591822,0.891269751711863,-4.94162659688207
"2276","Hs.103538.0.S1_3p_at","ARX","170302","aristaless related homeobox",-0.296781880038832,9.24111193123233,-1.01327269496365,0.318562751020344,0.976074176455818,-5.55401047078752
"2277","Hs.103902.0.S1_3p_at","BLOC1S3","388552","biogenesis of lysosomal organelles complex 1 subunit 3",0.0129655048293857,6.57376178113614,0.0381183569454041,0.969831139525031,0.998445092134237,-6.0453710494007
"2278","Hs.103915.0.S1_3p_at","KDM6B","23135","lysine demethylase 6B",-0.141215461678206,6.49843118418136,-0.520395243713729,0.606385484449215,0.99149228507169,-5.91468195335297
"2279","Hs.103931.1.S1_3p_at","TECPR1","25851","tectonin beta-propeller repeat containing 1",-0.274578804350694,5.5901715937646,-0.67074063871147,0.50721885706841,0.99149228507169,-5.82843200158595
"2280","Hs.104125.2.A1_3p_a_at","CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1",0.184707008248624,6.02612121964598,0.521569731550691,0.605576666582906,0.99149228507169,-5.91409083479971
"2281","Hs.10414.0.S2_3p_at","KLHDC8A","55220","kelch domain containing 8A",0.229747766629744,9.63991204160959,0.803726005590667,0.427510760469788,0.976074176455818,-5.7345709568175
"2282","Hs.104382.0.S1_3p_a_at","ZNF195","7748","zinc finger protein 195",-0.447914196258608,5.23693426547966,-1.18927035455377,0.243120433038488,0.976074176455818,-5.37243431621257
"2283","Hs.104432.0.A1_3p_at","LAS1L","81887","LAS1 like ribosome biogenesis factor",0.00445947778198352,4.9564520480923,0.0172423886441454,0.986350761251024,0.998481184181504,-6.04593429238028
"2284","Hs.104557.1.S2_3p_at","ZNF532","55205","zinc finger protein 532",-0.222596715892847,7.105457079881,-0.776303317765254,0.443294505981512,0.98599207013756,-5.75526003327676
"2285","Hs.104558.0.A1_3p_at","MAP3K13","9175","mitogen-activated protein kinase kinase kinase 13",0.236356639545521,5.80426269370383,0.816587103177659,0.420227840964662,0.976074176455818,-5.72463086953752
"2286","Hs.104696.0.S2_3p_at","KIAA1324","57535","KIAA1324",0.259393823762698,9.39360207793669,0.755420446035269,0.455544931378782,0.990135016260494,-5.77055217901333
"2287","Hs.104720.0.A1_3p_at","ZNF250","58500","zinc finger protein 250",-0.0176551352497176,5.06429165123608,-0.0521296776611457,0.958750811914939,0.998445092134237,-6.04475481398149
"2288","Hs.10475.0.A1_3p_at","ARL10","285598","ADP ribosylation factor like GTPase 10",0.581395401087478,4.60197623228196,2.03519550640672,0.0502205384495205,0.740681217131063,-4.15482383824071
"2289","Hs.10487.0.S2_3p_at","ZNF830","91603","zinc finger protein 830",0.0266405360626605,5.76713255544707,0.0917357005182859,0.92748234647912,0.998445092134237,-6.04197831634329
"2290","Hs.105094.1.A1_3p_at","MTHFD2L","441024","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like",-0.241746983345439,6.02691344044532,-0.833838269743029,0.410579686601944,0.976074176455818,-5.71106086412889
"2291","Hs.105223.0.S1_3p_at","CHAC2","494143","ChaC cation transport regulator homolog 2",0.531974102784339,4.49437990788995,1.41532336242324,0.166673674014226,0.937701233490992,-5.10087920096563
"2292","Hs.105362.0.S1_3p_at","MLIP","90523","muscular LMNA interacting protein",-0.788762971279906,7.8769028827352,-2.89160125609624,0.00685091714792925,0.297257264228592,-2.45219285815469
"2293","Hs.10545.0.A1_3p_at","LYRM7","90624","LYR motif containing 7",0.349872423854608,5.31452707483724,1.22549837431625,0.229368888564178,0.973187904404885,-5.33176583681538
"2294","Hs.105478.0.S1_3p_at","PFAS","5198","phosphoribosylformylglycinamidine synthase",0.0243169050835279,5.3573784877935,0.0767886769820065,0.939271803318855,0.998445092134237,-6.04320568317318
"2295","Hs.105621.0.S1_3p_at","PRKAG2-AS1","100505483","PRKAG2 antisense RNA 1",0.169973216616139,7.48850999576611,0.490877223402708,0.626877153116533,0.99149228507169,-5.92910809010933
"2296","Hs.105664.0.S1_3p_x_at","TGFBRAP1","9392","transforming growth factor beta receptor associated protein 1",0.103588002354319,5.91175059092341,0.374236674419981,0.710707205586513,0.99149228507169,-5.97797913695386
"2297","Hs.105700.0.S1_3p_a_at","SFRP4","6424","secreted frizzled related protein 4",-0.0709035390359278,3.56210612298237,-0.226173755563172,0.822510878977695,0.99149228507169,-6.02116901585312
"2298","Hs.105749.0.S2_3p_at","GPATCH8","23131","G-patch domain containing 8",0.0229071178930296,6.54710851559661,0.0696678066778121,0.944893461846645,0.998445092134237,-6.04371387094668
"2299","Hs.105794.0.S3_3p_at","UGGT1","56886","UDP-glucose glycoprotein glucosyltransferase 1",-0.0491897344827157,6.50540216782963,-0.132496964339942,0.895424407234394,0.994072692259059,-6.03752565503156
"2300","Hs.10587.0.S1_3p_at","SYNM","23336","synemin",0.754427502240631,7.02733850815344,2.42595890583264,0.0211094236763208,0.544406623939577,-3.42686411682134
"2301","Hs.10590.0.A2_3p_at","RNF114","55905","ring finger protein 114",0.231156515992952,6.3235869597021,0.7657616617603,0.44945371067497,0.988692914363978,-5.76302962342441
"2302","Hs.105925.0.S2_3p_s_at","SIM1","6492","SIM bHLH transcription factor 1",-0.120057666646809,7.54719618031184,-0.314353900287242,0.755301367861132,0.99149228507169,-5.99799658175917
"2303","Hs.106070.3.S1_3p_a_at","CDKN1C","1028","cyclin dependent kinase inhibitor 1C",0.283360306440724,6.65334529073068,0.90635856963671,0.371549363519384,0.976074176455818,-5.65106302948643
"2304","Hs.106101.0.A1_3p_a_at","KATNBL1","79768","katanin regulatory subunit B1 like 1",0.383710315923996,3.82029533385637,1.06630461051909,0.294299096643133,0.976074176455818,-5.50212295108929
"2305","Hs.106106.1.A1_3p_at","PKIB","5570","cAMP-dependent protein kinase inhibitor beta",0.55272663838242,6.16247285300138,1.33784224078252,0.190418411677572,0.958358032561048,-5.19868483870022
"2306","Hs.106129.0.A1_3p_a_at","NUDCD2","134492","NudC domain containing 2",0.340571766581832,5.02176016999058,1.22053448700006,0.231218092532367,0.973187904404885,-5.33740354928273
"2307","Hs.106131.0.A1_3p_at","FOXN2","3344","forkhead box N2",0.204930848794464,3.3864210593912,0.72415547392168,0.474254045537436,0.99149228507169,-5.79269567878962
"2308","Hs.106148.0.A1_3p_at","MBTD1","54799","mbt domain containing 1",0.269464954217538,6.02948810034955,0.980032747876026,0.334452844300411,0.976074176455818,-5.58527238313194
"2309","Hs.106185.0.S2_3p_a_at","RALGDS","5900","ral guanine nucleotide dissociation stimulator",-0.263458753640296,7.68475278512021,-0.874469389751055,0.388406405809265,0.976074176455818,-5.67803140244398
"2310","Hs.106204.0.S1_3p_a_at","BOD1L1","259282","biorientation of chromosomes in cell division 1 like 1",0.103052395907648,5.56031516195977,0.314443745712414,0.755233771155053,0.99149228507169,-5.99796913775099
"2311","Hs.106283.3.A1_3p_a_at","KLHL9","55958","kelch like family member 9",0.393767278840145,5.00161493052084,1.1656281867095,0.252416345619442,0.976074176455818,-5.39837518337812
"2312","Hs.106283.4.S1_3p_at","KLHL13","90293","kelch like family member 13",0.0374407438090558,3.70803105380694,0.125089724454403,0.901238400766398,0.994808984230519,-6.03845505145558
"2313","Hs.106290.0.S2_3p_at","KLHL20","27252","kelch like family member 20",-0.0438535643191136,5.76004383981147,-0.144581388044274,0.885952024477017,0.994072692259059,-6.03589481282035
"2314","Hs.106390.0.S1_3p_a_at","TMEM263","90488","transmembrane protein 263",0.556412580148548,10.2924031868474,2.0482109657244,0.0488540086451203,0.733393461123314,-4.13208138004522
"2315","Hs.106614.0.A1_3p_at","EFCAB7","84455","EF-hand calcium binding domain 7",0.632084822126451,4.2610913246496,1.69860149183594,0.0991401204589201,0.874694150505103,-4.70324566029263
"2316","Hs.10669.1.S3_3p_at","ASAP1","50807","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1",0.299488777569891,10.6395565772922,1.03711285073118,0.307490050166824,0.976074176455818,-5.53098955283596
"2317","Hs.106768.0.S2_3p_at","ARMC1","55156","armadillo repeat containing 1",-0.153638136643576,8.7497696774355,-0.487591612386983,0.629177239385754,0.99149228507169,-5.93066260080653
"2318","Hs.106773.0.S1_3p_x_at","PGBD2","267002","piggyBac transposable element derived 2",-0.305243144274843,6.70459193223098,-1.10604287295984,0.276989037983579,0.976074176455818,-5.46163543311452
"2319","Hs.106823.0.A1_3p_a_at","STX12","23673","syntaxin 12",1.09614141742536,6.75823998277454,2.62466668157994,0.013206864406196,0.415654688994867,-3.02382420394649
"2320","Hs.106823.1.A1_3p_at","PHF6","84295","PHD finger protein 6",0.145122774531879,4.79234461623878,0.47112767999796,0.640759261673139,0.99149228507169,-5.93829728818532
"2321","Hs.107057.0.A1_3p_at","PRKAA1","5562","protein kinase AMP-activated catalytic subunit alpha 1",0.197939325912571,3.43088603648712,0.616878711621741,0.541697796972385,0.99149228507169,-5.86177433343786
"2322","Hs.107088.0.S1_3p_at","POGZ","23126","pogo transposable element derived with ZNF domain",-0.269909499484578,6.93741511448974,-0.845018556312773,0.404401051546368,0.976074176455818,-5.70212164700269
"2323","Hs.107149.0.S1_3p_s_at","TRMT1L","81627","tRNA methyltransferase 1 like",0.258141423300948,6.18414475703466,0.889739458136529,0.380274347630809,0.976074176455818,-5.66523199101466
"2324","Hs.107203.0.S1_3p_a_at","TINCR","257000","TINCR ubiquitin domain containing",0.681419927696766,6.3687390163012,2.56811625884098,0.0151196998443333,0.458054039259954,-3.14059256910509
"2325","Hs.107242.0.S1_3p_at","TUNAR","100507043","TCL1 upstream neural differentiation-associated RNA",0.253177965028341,8.77985746352443,0.924978089590074,0.361929954136,0.976074176455818,-5.63489384439292
"2326","Hs.10727.0.A1_3p_at","RAPGEF6","51735","Rap guanine nucleotide exchange factor 6",0.517668917138399,5.72238824685699,1.3371884166552,0.190629362342664,0.958358032561048,-5.19948945641609
"2327","Hs.107331.0.A1_3p_at","KSR2","283455","kinase suppressor of ras 2",0.307488117713856,7.95740286507809,1.02010000944215,0.315364149792495,0.976074176455818,-5.54746879722248
"2328","Hs.107375.0.A1_3p_x_at","RNF180","285671","ring finger protein 180",0.501149500889382,5.36211271664797,1.6577169822683,0.10718927730384,0.876897725245304,-4.76439506422995
"2329","Hs.107381.1.S1_3p_at","ANKRD37","353322","ankyrin repeat domain 37",0.0467351377939114,7.48293572129363,0.126994723843198,0.899742609993582,0.994072692259059,-6.03822112877877
"2330","Hs.107387.1.S2_3p_at","GET4","51608","guided entry of tail-anchored proteins factor 4",-0.050535474166221,9.38568301288193,-0.187756838872605,0.852257838946915,0.99149228507169,-6.02890809098535
"2331","Hs.107394.0.S1_3p_at","EXOC4","60412","exocyst complex component 4",0.0934348594973944,8.0847685572936,0.333959688978561,0.740598011136164,0.99149228507169,-5.99182325284367
"2332","Hs.107444.0.S1_3p_at","ZNF30","90075","zinc finger protein 30",0.223939944494125,6.31236013876182,0.610948762682956,0.545567431717713,0.99149228507169,-5.86527910096659
"2333","Hs.107526.0.A3_3p_at","B4GALT5","9334","beta-1,4-galactosyltransferase 5",-0.151724813140404,6.95412753815842,-0.51299688741995,0.611491999015729,0.99149228507169,-5.9183754405221
"2334","Hs.107968.0.A1_3p_at","TADA1","117143","transcriptional adaptor 1",0.38177027008021,6.84762281511078,1.15035484227265,0.258558146778694,0.976074176455818,-5.41488048454081
"2335","Hs.108104.0.S2_3p_a_at","UBE2L3","7332","ubiquitin conjugating enzyme E2 L3",0.181146998079677,5.38096449065959,0.612472926266102,0.544571456354514,0.99149228507169,-5.86438143000442
"2336","Hs.108124.1.S1_3p_at","SELENOT","51714","selenoprotein T",0.464239605942987,8.15259454872103,1.68461883333374,0.101834223245607,0.87496611281735,-4.72429767474033
"2337","Hs.108332.0.S3_3p_at","UBE2D2","7322","ubiquitin conjugating enzyme E2 D2",0.0683691956633616,5.13845325543093,0.227902900021325,0.82117788156396,0.99149228507169,-6.02078700150354
"2338","Hs.10842.0.A3_3p_at","RAN","5901","RAN, member RAS oncogene family",0.179182954413146,6.65375513689137,0.519186362874578,0.607218515401998,0.99149228507169,-5.91528901488968
"2339","Hs.10846.0.A1_3p_at","SAT2","112483","spermidine/spermine N1-acetyltransferase family member 2",0.110535686920026,5.88453862206423,0.319682459953349,0.751295748559627,0.99149228507169,-5.99635545982131
"2340","Hs.108502.0.S1_3p_a_at","BSPRY","54836","B-box and SPRY domain containing",-0.0518780237541137,6.20167864591795,-0.166117849054128,0.869113804924807,0.99264751970151,-6.03263625222939
"2341","Hs.10852.0.A1_3p_at","ZBTB33","10009","zinc finger and BTB domain containing 33",0.308319845870866,5.32646065109831,0.740183048607973,0.464608251429803,0.99149228507169,-5.78145684031752
"2342","Hs.108530.0.S2_3p_at","TMEM30A","55754","transmembrane protein 30A",-0.0592169170669568,9.96830388377611,-0.135096897875643,0.893385078874795,0.994072692259059,-6.0371867789975
"2343","Hs.10862.0.S1_3p_at","AK4","205","adenylate kinase 4",-0.126366838136283,7.87993890459613,-0.369575541261715,0.714143689167625,0.99149228507169,-5.9796611522141
"2344","Hs.108646.0.S1_3p_at","GPD2","2820","glycerol-3-phosphate dehydrogenase 2",0.107830216852609,8.60213345277256,0.372431944246716,0.712037041305009,0.99149228507169,-5.97863286951804
"2345","Hs.108705.0.S3_3p_a_at","PPP2R1B","5519","protein phosphatase 2 scaffold subunit Abeta",-0.0884800751610175,6.83881472972394,-0.269512457885244,0.789273056759832,0.99149228507169,-6.01072052801074
"2346","Hs.10888.0.S1_3p_at","NLRC5","84166","NLR family CARD domain containing 5",-0.179510978992056,7.40084405897325,-0.488239952029454,0.628723070760205,0.99149228507169,-5.93035666772435
"2347","Hs.108887.0.A1_3p_at","MINDY2","54629","MINDY lysine 48 deubiquitinase 2",0.171461420099178,5.3489866876079,0.485234183508018,0.630829880697319,0.99149228507169,-5.9317716315069
"2348","Hs.108945.0.S2_3p_a_at","PRRC2B","84726","proline rich coiled-coil 2B",-0.0987320546360717,10.4089391589336,-0.352525958939393,0.726765064738311,0.99149228507169,-5.98563563195118
"2349","Hs.109045.2.S1_3p_a_at","SDAD1","55153","SDA1 domain containing 1",0.177628873505151,8.21525956412767,0.607788055183144,0.547635831237603,0.99149228507169,-5.86713367555973
"2350","Hs.109268.0.S3_3p_x_at","USP46","64854","ubiquitin specific peptidase 46",0.165094303535813,7.08980854903392,0.533524278805952,0.597373053853197,0.99149228507169,-5.90799969487032
"2351","Hs.10927.0.S1_3p_x_at","MYDGF","56005","myeloid derived growth factor",0.0375323426772134,9.24189788977216,0.138229619564201,0.890928825587297,0.994072692259059,-6.03676972249915
